X370..._SD_t2A	X370..._SD_t2B	X370..._SD_t7C	X370..._t2A	X370..._W_t2A	X370..._W_t2B	X370..._W_t7C	X370.1A._SD_t2A	X370.1A._SD_t2B	X370.1A._SD_t2C	X370.1A._SD_t7A	X370.1A._SD_t7B	X370.1A._SD_t7C	X370.1A._t2A	X370.1A._t2B	X370.1A._t2C	X370.1A._t7A	X370.1A._W_t2A	X370.1A._W_t2B	X370.1A._W_t2C	X370.1A._W_t7A	X370.1A._W_t7B	X370.1A._W_t7C	X370.3D._SD_t2A	X370.3D._SD_t2B	X370.3D._t2A	X370.3D._t2B	X370.3D._t2C	X370.3D._W_t2A	X370.3D._W_t2C	X370.3D._W_t7A_1	X370.3D._W_t7A_2	X370.3D._W_t7B_1	X370.3D._W_t7B_2	X370.3D._W_t7C_1	X370.3D._W_t7C_2	X370.5A._SD_t2A_1	X370.5A._SD_t2A_2	X370.5A._SD_t2B_1	X370.5A._SD_t2B_2	X370.5A._SD_t2C_1	X370.5A._SD_t2C_2	X370.5A._SD_t2D_1	X370.5A._SD_t2D_2	X370.5A._t2C	X370.5A._t2D	X370.5A._W_t2B	X370.5A._W_t7B	X432..._t2B	X432..._SD_t2A	X432..._SD_t2B	X432..._SD_t2C	X432..._SD_t7C	X432..._SD_t7D	X432..._t2C	X432..._W_t2A	X432..._W_t2B	X432..._W_t7C	X432..._W_t7D	X432.1A._SD_t7A	X432.1A._SD_t7B	X432.1A._SD_t7C	X432.1A._SD_t7D	X432.1A._t2A	X432.1A._t2B	X432.1A._t2D	X432.1A._t7C	X432.1A._t7D	X432.1A._W_t2A	X432.1A._W_t2B	X432.1A._W_t2C	X432.1A._W_t2D	X432.1A._W_t7A	X432.1A._W_t7B	X432.1A._W_t7C	X432.1A._W_t7D	X432.3D._SD_t2A	X432.3D._SD_t2B	X432.3D._SD_t2C	X432.3D._t2A	X432.3D._t2B	X432.3D._W_t2A	X432.3D._W_t2B	X432.3D._W_t2C	X432.5A._SD_t2A	X432.5A._SD_t2B	X432.5A._SD_t2C	X432.5A._SD_t7A	X432.5A._SD_t7B	X432.5A._SD_t7C	X432.5A._W_t7A	X432.5A._W_t7B	X432.5A._W_t7C
432(1A)_SD_t7C	0.212985597385495	0.212126721179042	0.17522008363874	0.245837590984349	0.213872929221382	0.231891505736796	0.147949622968969	0.253026587172581	0.259689802946007	0.256345849697173	0.184705372876281	0.179201464917347	0.165109310587892	0.278474292591685	0.231157552917683	0.286764226852115	0.285602686331103	0.226016689487163	0.206505784678168	0.225095385938548	0.193162180093332	0.182961377030054	0.157679285973981	0.275528299561733	0.241889720205632	0.27047681207707	0.21459863313705	0.225050233660795	0.206928026657402	0.220012340511679	0.144150682682646	0.195633252572963	0.163824511377063	0.200886237332065	0.150478091410195	0.178229456360245	0.303071537156002	0.189297047720239	0.33188123138836	0.193406926849738	0.291439483775889	0.236565932107917	0.248224408655902	0.17537792645057	0.289413103299582	0.28368793667554	0.333312420764772	0.179350635645324	0.263782024800084	0.193236065295948	0.255221720272172	0.232728943048143	0.172027456186725	0.191773385417558	0.223616075964021	0.192455417656622	0.197530502130703	0.209821645416522	0.170823497581294	0.132204809038933	0.0938743342491153	0	0.144957940732612	0.277825634794051	0.281399137319355	0.268503777263264	0.231984025973437	0.308646526409746	0.170801777555503	0.228924785892653	0.157578172833084	0.189607464626075	0.168838924625684	0.176240401284399	0.115410865780715	0.23779987393239	0.243635215538215	0.262346315171867	0.239110123366493	0.240592982978463	0.256420093527852	0.238007577588646	0.234937340807451	0.23936470448064	0.183006369455017	0.204798913836055	0.185544225705456	0.153010246176864	0.161518539506774	0.14676614944918	0.172910031840527	0.19170360084536	0.174092601541301
432(1A)_SD_t7D	0.212255544140907	0.231986415498069	0.179815097500243	0.251256684501777	0.197774208861525	0.220597507430254	0.152128226303124	0.242178584225984	0.256497308436858	0.252908618480222	0.201625812693133	0.190381463640634	0.176628009512101	0.27810074796393	0.227360103758606	0.272226668911323	0.271456569382016	0.212344793371098	0.195325294365106	0.211253855198266	0.183914573383683	0.175888003848731	0.159525388995579	0.272648628154612	0.232064959319237	0.25570285033628	0.237825494784312	0.216999865144413	0.225469745385711	0.209928114720136	0.157137142806637	0.194450653276207	0.1618752490023	0.203703997408388	0.158450992578322	0.185126646633195	0.29775353121533	0.203712492858789	0.326741883876521	0.195757901780768	0.295100633146588	0.250318241702996	0.245686500249708	0.175991627503536	0.284174430450403	0.2737717622485	0.32216922757165	0.194012567044959	0.262542666824183	0.194026265095573	0.252651419103172	0.23041968462737	0.187895455369503	0.198764196381601	0.25048045017826	0.190173235176743	0.193008605804594	0.191888568935339	0.189449832833207	0.173240271048953	0.142140283536185	0.144957940732612	0	0.270536347371023	0.268850743358453	0.253704237337288	0.259285252080988	0.315005939353946	0.172126304498417	0.24288166731856	0.184013730551927	0.1789952308649	0.186327750537753	0.163346949317606	0.154864229928235	0.235921890190814	0.235351453341178	0.257189123737013	0.235166572071858	0.239627453316298	0.246394179858213	0.23072378720708	0.227482560848268	0.231215354180154	0.212497924727141	0.227797327328884	0.193737359505515	0.149287377340752	0.171384941825816	0.163496867382564	0.173316319529774	0.198941255246421	0.188205325726316
432(1A)_t2A	0.271929132069318	0.324353452456771	0.278975824351314	0.173334924764297	0.261442426154527	0.274584117133501	0.263166231071923	0.262155034700157	0.269682709809351	0.262609902422841	0.291549506470747	0.287754348616992	0.288216945139517	0.207124057183933	0.165375196205643	0.161415684372561	0.260811129720703	0.25570560535134	0.245581992477789	0.253514437973588	0.232766605507419	0.224134739133578	0.286821233737099	0.258621251501716	0.265370392435207	0.143785489103956	0.219017672853908	0.183374087509975	0.309827951303064	0.281909256933088	0.260673318808273	0.253387910597907	0.246173104540313	0.250770800379816	0.25413303752213	0.263901592031315	0.280099333562722	0.248935234486237	0.311614007990392	0.250911183263601	0.224701030730051	0.259098339414183	0.281936878509841	0.275070282656605	0.167438849590011	0.158003497298292	0.234223573936331	0.251163603469623	0.175388047923078	0.270626933962289	0.242150314869185	0.250447059009458	0.252315170324689	0.264639871675592	0.209786735918588	0.26383027422306	0.268035535140767	0.2522310655882	0.245189604131236	0.275173309546839	0.281259600265898	0.277825634794051	0.270536347371023	0	0.0938883626684361	0.135403820331501	0.254762877630295	0.319850557261769	0.254275888463941	0.322912579187784	0.271185041713902	0.275661536971497	0.292409987976412	0.259483875683938	0.2680281828374	0.294984816567224	0.281868389614792	0.263029798294762	0.273581785309129	0.166285776173231	0.171699409732728	0.230965284505727	0.249156303217647	0.248840832802187	0.278923563304943	0.310096775968573	0.280567792341518	0.296022206085842	0.296405864069253	0.272787705661523	0.276130600226404	0.300541294090881	0.284556810437812
432(1A)_t2B	0.286014468284745	0.338476032381397	0.287275046321104	0.177967783130556	0.268941662450461	0.288946194474298	0.262452134433103	0.274337324501645	0.282329523415932	0.274133698663453	0.301563046361078	0.296245198996079	0.295182600040869	0.197222157344841	0.157505402002859	0.130812885767178	0.246175304672068	0.262906236862724	0.252334331177701	0.259607645146075	0.231261867981066	0.225808419676255	0.283523638555086	0.271197446432165	0.278469213758382	0.158875715392826	0.24317180198457	0.206212431249796	0.325299896927806	0.298237191546959	0.269632016260891	0.270242897695314	0.255565505484002	0.264903895382664	0.264875329919899	0.275883944956405	0.291857535563744	0.26215625992798	0.322172018015196	0.260903346122011	0.234992783929111	0.261081502039326	0.294738412659096	0.287936415681703	0.181189805834561	0.162856671679048	0.22209572126421	0.259607963728359	0.201292980934861	0.289880427199613	0.257620581405417	0.26312595199741	0.259050349184973	0.253979179204869	0.230965105010659	0.273999823384918	0.287485903461376	0.239631152245804	0.251031274951564	0.277957691042814	0.284085079705641	0.281399137319355	0.268850743358453	0.0938883626684361	0	0.110458356012395	0.245136133016486	0.303362192016718	0.263326858033894	0.328153266662305	0.282583737675804	0.280128982485234	0.2809612302189	0.248399993869631	0.264544374409856	0.278921365218402	0.295207473692369	0.276963312005909	0.286591720847596	0.193120143922943	0.192062532819015	0.250240337424539	0.267510662263474	0.262235875312012	0.292383523339146	0.324172129766745	0.291985525360888	0.29224307978729	0.299598128615624	0.271966341866371	0.265290548384752	0.291410763842593	0.27545745613446
432(1A)_t2D	0.27783532978966	0.332987954683571	0.27596694768048	0.143549284115709	0.261189328394396	0.285713132936468	0.252841315090488	0.303088289449021	0.299033227366629	0.30331596548855	0.284493901336694	0.279649797046395	0.277526976844873	0.16222360766545	0.127165269897168	0.0931253924808922	0.217365553467837	0.265241627433527	0.247557155320368	0.266066079859673	0.2242719932409	0.21654868312949	0.269739912294633	0.308807200980963	0.279662331586274	0.190075149773776	0.248721472022616	0.214353082564935	0.319512978725278	0.294820385883159	0.261998272564968	0.266330958755391	0.248227419211019	0.275285333523391	0.259674116893371	0.266017129815995	0.328961047523287	0.265263853478088	0.356365162101429	0.251378071263116	0.265263260879254	0.228832687660696	0.292881630779975	0.282631367708061	0.228325143332141	0.137029094956551	0.242487920837976	0.247956624194941	0.229680187777235	0.288264195678268	0.287440287966	0.269152175058886	0.251717554681937	0.247134908315641	0.237176914700668	0.274794340524797	0.285901889006738	0.235524156605743	0.244753613355626	0.260416172748785	0.269384949188339	0.268503777263264	0.253704237337288	0.135403820331501	0.110458356012395	0	0.220175468090613	0.26607746268359	0.25786074262462	0.323801924380992	0.279977447516898	0.274442678257349	0.264338450245963	0.23052736932536	0.250999662040283	0.251970751047857	0.295506364621159	0.288841733667518	0.287329792957865	0.205101216925127	0.200239303868829	0.262368940939082	0.26703375507741	0.27016888565197	0.286293358932147	0.3184259559004	0.288178114826214	0.277648075070523	0.28852489192197	0.264090466516303	0.255635888754578	0.282536268207351	0.26824034970206
432(1A)_t7C	0.33468852265642	0.316898481736308	0.303641863578906	0.199765820612487	0.324229920878275	0.333434407694605	0.234656979413709	0.365532096672566	0.362668271437668	0.367864596271356	0.288908812551482	0.280425455395499	0.294683866911342	0.208808577924714	0.231834298594256	0.22250338736328	0.175882663824622	0.332159928083173	0.310404090747084	0.33268630005951	0.281214178296233	0.274491228015585	0.239044257615789	0.374956015187346	0.346826334518441	0.292545069916522	0.260367062067329	0.259902624310315	0.300644773461646	0.31974598523917	0.247096187071765	0.319375905464059	0.265192916508298	0.327780589122171	0.254653907844572	0.305734970687867	0.396748984808935	0.319771237927013	0.421952476213271	0.315549785992523	0.347635113357127	0.217702629895185	0.348584636024416	0.294884837607687	0.316923347963387	0.228730758310467	0.303543115477886	0.29781585557937	0.317975419126244	0.295243355602853	0.356720312270357	0.335903209223586	0.276119195062286	0.220123892182738	0.240412939635905	0.299728956355672	0.299832985397514	0.266480895340087	0.289352326082656	0.268521567206721	0.244333815647125	0.231984025973437	0.259285252080988	0.254762877630295	0.245136133016486	0.220175468090613	0	0.15617770557387	0.257953899959593	0.312407724146861	0.261694789099005	0.301312710356983	0.216404215780127	0.206420668719074	0.20581289643206	0.189101313874889	0.337047271650481	0.360307078484158	0.343669023046035	0.287875380449038	0.300025291853939	0.33178060595923	0.331392024162998	0.336933267043071	0.275865772049107	0.303149955128911	0.292686420709337	0.249852486999192	0.262832129472731	0.26128433105848	0.230740094397335	0.251449665175601	0.232268397992973
432(1A)_t7D	0.393332639873566	0.345286769539175	0.360654401548569	0.237734422892218	0.381619767271909	0.389380954054337	0.299871418290642	0.420980847711362	0.419456112631974	0.423486837695515	0.337660957581458	0.331870736697567	0.350307532778066	0.222200470542393	0.289580832522952	0.25210737633888	0.188735836557909	0.389177424603961	0.367745468757349	0.389521025088058	0.338019648801855	0.334674349466229	0.285139541608433	0.425453148947958	0.400285087127028	0.351569648250185	0.307629030046888	0.32343168431269	0.341098248874723	0.375419188119786	0.313591328528659	0.381648850914396	0.329730315306696	0.38884181631562	0.317263853083066	0.367370045355518	0.446818353543498	0.380578496106939	0.469728395879354	0.374685515574261	0.39426090534263	0.250071804450415	0.401015213695495	0.348287794980907	0.375169215621811	0.271473991981052	0.329608757505018	0.356501207124919	0.37829204582591	0.356372649342263	0.409416575141071	0.39435686419652	0.33656894459595	0.265936700110387	0.282039821228708	0.358493347859797	0.360348123706402	0.310529773901955	0.351363788370862	0.330832254781593	0.313434820884903	0.308646526409746	0.315005939353946	0.319850557261769	0.303362192016718	0.26607746268359	0.15617770557387	0	0.316138380652635	0.341836838724859	0.321080466785439	0.357069360495735	0.246787700252468	0.255622686786504	0.281762234968365	0.188973748883052	0.390957395119742	0.410969574079777	0.396514420137102	0.351362223144427	0.359313441248119	0.385947398618404	0.387265853430997	0.392998838298082	0.331729421703024	0.33811431924805	0.352264657242476	0.297334125189969	0.301993417208996	0.321142299984193	0.277705691841801	0.275060983314334	0.274979532465826
432(1A)_W_t2A	0.177655949618179	0.157258647460784	0.185987146214759	0.21743635288777	0.139502819612767	0.156194617418763	0.157747312813611	0.210087148906967	0.220141314671996	0.214974948252134	0.228251605371171	0.213844057354343	0.202401591683597	0.269541875774359	0.20963623266349	0.276591099511076	0.295084543570767	0.157912280370814	0.125222333370091	0.159648912561762	0.208936293747386	0.191308987553921	0.168010188366286	0.224342789308581	0.196404858301969	0.22641837529889	0.173331402035638	0.180433204617567	0.129399008587077	0.139862990427751	0.144178150724783	0.185292295208417	0.164835504767394	0.203249406549368	0.141512503834789	0.169987922453868	0.247778280404976	0.19256267489647	0.288272693623853	0.182736211979163	0.252471096138908	0.240568920551899	0.186331083153361	0.156069637448183	0.248773810473018	0.259329758679189	0.297495250902137	0.17853859761339	0.216721682537109	0.118609640548362	0.195152737783733	0.172966968155706	0.194425974905	0.201861572199879	0.191895117603845	0.129520566571175	0.128486243469485	0.223093748730746	0.21050344843746	0.219886113912034	0.167899709870766	0.170801777555503	0.172126304498417	0.254275888463941	0.263326858033894	0.25786074262462	0.257953899959593	0.316138380652635	0	0.14070482793002	0.0815224194682997	0.104234480960868	0.21069926012199	0.207512217779366	0.172997332016181	0.261659881214265	0.181573269422074	0.208601289677611	0.177195576631159	0.19587278782392	0.210260454950738	0.162672314995931	0.168469771801178	0.16533619820401	0.133430782713844	0.13988305412845	0.119360956787216	0.160451150013019	0.148821816137756	0.159688904114164	0.176849702828008	0.192006641574495	0.175398661652713
432(1A)_W_t2B	0.227880949038703	0.157641801571681	0.24725477284162	0.287019750489965	0.200125225687331	0.218408280020727	0.234300517524528	0.261283773508643	0.268534455262057	0.266667993537144	0.279791281111833	0.26879597983906	0.255776487491169	0.33165098893985	0.271791306201627	0.340855875819412	0.358177066356257	0.210577577183424	0.18682186656452	0.21158242155383	0.285894496217146	0.27058432011458	0.222537180607176	0.282683195179183	0.253862344556306	0.287618678427634	0.204610133725828	0.243474568043238	0.152862696930423	0.197372546654234	0.21945483157463	0.241604452039154	0.24294904323735	0.259806496786631	0.213799717011414	0.22598425468063	0.300460248179304	0.248786652618904	0.337133412287196	0.234892101984985	0.307209043072473	0.296324436917182	0.238452711704195	0.207411322753555	0.309530009979364	0.320945706092236	0.359080484220133	0.231093399746279	0.281049899528621	0.186382063591929	0.250520760786383	0.232543535750311	0.266496175865558	0.277176425783516	0.211949468531703	0.183841363534472	0.197114583138573	0.299217819304559	0.271356371171074	0.279697954024245	0.221079374839709	0.228924785892653	0.24288166731856	0.322912579187784	0.328153266662305	0.323801924380992	0.312407724146861	0.341836838724859	0.14070482793002	0	0.133290358864017	0.158636503569538	0.227445272188197	0.279480224376912	0.233801449011521	0.288956730038166	0.225803561452156	0.268285194934593	0.237213331844122	0.259096644729543	0.270169193300463	0.229114120587653	0.232217757486457	0.222571449679109	0.181576062376088	0.153371955499165	0.176350445569626	0.205745643285336	0.176876217256947	0.228027003723095	0.246826188207701	0.207672406203284	0.23163149939087
432(1A)_W_t2C	0.173457508388288	0.1357461838941	0.180417228535789	0.243387792506555	0.147587328647465	0.160191763895045	0.174014335920504	0.208638395420609	0.215032159445821	0.213947573342572	0.213977048105223	0.205197974458324	0.195950488296731	0.286194586068303	0.229031655317462	0.298869891371511	0.310897016091093	0.163309549835536	0.133885401598188	0.165234792666206	0.217299357657007	0.209003231965009	0.169321246329693	0.226288031484311	0.196384142406211	0.245388372228566	0.169968403747066	0.196413619181228	0.11107348183858	0.14118995415082	0.148334369295085	0.182102680378629	0.175710529004989	0.195859262798214	0.144293838044524	0.160682277913132	0.250489738723117	0.188620450143983	0.286714469623174	0.175848094951306	0.260948096693083	0.247683515601302	0.186395726128635	0.147881058028101	0.265939923472971	0.278499929502353	0.317346781006015	0.170370304144581	0.230655155236139	0.11667094292443	0.193699950642062	0.171361920001509	0.199208493984099	0.211935884816522	0.188246895461817	0.124148021624431	0.126687250657022	0.237851199992848	0.205726494951248	0.21657919972771	0.155466581256104	0.157578172833084	0.184013730551927	0.271185041713902	0.282583737675804	0.279977447516898	0.261694789099005	0.321080466785439	0.0815224194682997	0.133290358864017	0	0.110585665551045	0.208634920162269	0.225914509304412	0.173143739981576	0.265962019445191	0.184219457606385	0.210647686003419	0.180575008868913	0.212099725296585	0.227224751897209	0.167863236916268	0.170885523134673	0.164476885744072	0.121456345986992	0.119745141820486	0.116979005045985	0.158463520341177	0.147428612473402	0.17157280785797	0.187402410122517	0.191426601124439	0.175896982245055
432(1A)_W_t2D	0.144141915310159	0.148951220141918	0.162631707897556	0.259498998119146	0.110546442557506	0.117554221091041	0.178604866665	0.171304888012321	0.164435499650224	0.164775098985943	0.215695846776632	0.200123097397148	0.179604140620176	0.296419165031649	0.217562704165443	0.292694272655234	0.312899552398712	0.120709011306502	0.0867787543081606	0.124890877785365	0.224609414747568	0.204597147922369	0.209702919285016	0.184758095786632	0.167050942188414	0.235366260140503	0.206632308324248	0.194380925349836	0.125642254969664	0.104848405527445	0.161338417359536	0.162962045607104	0.168426505921068	0.173737194637499	0.143726627425168	0.139038991928452	0.20219362119835	0.163927381140496	0.238510757157672	0.137119387527397	0.238231980081327	0.259201277433969	0.131371037730899	0.111035497151165	0.255847025955557	0.278061090044539	0.307044373548846	0.156966155619652	0.216943707122495	0.11240730836533	0.158435106419476	0.136767182688302	0.193473518106719	0.232827982515169	0.230245183494252	0.0941227070697067	0.111411221656216	0.23148241072485	0.196326689716277	0.212341029614018	0.184179971553215	0.189607464626075	0.1789952308649	0.275661536971497	0.280128982485234	0.274442678257349	0.301312710356983	0.357069360495735	0.104234480960868	0.158636503569538	0.110585665551045	0	0.250659337699764	0.226307341168347	0.205841265521652	0.305389556100847	0.15401321497233	0.172911237024261	0.143016868255772	0.202315582510537	0.214373167948733	0.146821191658868	0.145224566191445	0.133623249271179	0.139078943276121	0.125425973089933	0.0953981018767223	0.187170650031573	0.17270755379558	0.152865135421206	0.209703241619066	0.218647791260277	0.205286068336795
432(1A)_W_t7A	0.288495177198063	0.239014473676495	0.248734424408569	0.249630987991601	0.279256220347564	0.296308393783464	0.180700066661381	0.321879851818119	0.324458278398329	0.323088206329019	0.248002388543383	0.242879429182798	0.23123465955365	0.281632737431244	0.253335141343604	0.278393743443355	0.261818799591612	0.284265484475397	0.261170722084703	0.283602799280006	0.209637533857612	0.207240913256882	0.146067484856484	0.34474608261106	0.310887456928674	0.294798232588878	0.236114869163931	0.256461549386629	0.244576845055175	0.284651848923908	0.192146536350077	0.270064561166683	0.218224256596063	0.278421210730713	0.205858245201324	0.257547856688603	0.370166870330979	0.266051555514051	0.395532048883124	0.265666915917759	0.345772621286133	0.270937702047026	0.317333022099351	0.249116338410069	0.320955227385228	0.288923489960018	0.331262764312561	0.240757959034567	0.3140682372449	0.26239180312102	0.328001604656033	0.30425183904723	0.237356662750506	0.193425765390206	0.227699055394623	0.263896544585012	0.267095302244223	0.223825117310991	0.249654812677503	0.209604889454028	0.179047679848878	0.168838924625684	0.186327750537753	0.292409987976412	0.2809612302189	0.264338450245963	0.216404215780127	0.246787700252468	0.21069926012199	0.227445272188197	0.208634920162269	0.250659337699764	0	0.13606858465562	0.132709823024349	0.158749213875409	0.314304469843101	0.330136776629275	0.308442519419299	0.283042927785997	0.296098451861593	0.301693631974753	0.300821262629779	0.305360466635828	0.245836404492897	0.245196922618813	0.257330536215588	0.168373915371424	0.178704257211536	0.212875843037479	0.169244223231187	0.150221675777479	0.169672454115626
432(1A)_W_t7B	0.258084475732303	0.281751354586975	0.226653955259746	0.236578719356416	0.252009311787325	0.269470575168285	0.172361019279323	0.294054257374339	0.295696118845576	0.292865792094703	0.218323598392209	0.211576565843848	0.206720766137846	0.254759890345531	0.219502933671704	0.244379804169344	0.220009871339023	0.259923768711689	0.23617520520986	0.259508343861447	0.190992581824826	0.181137315026176	0.169776350252902	0.314105565216852	0.279792306467109	0.258107082347858	0.246348653559507	0.223770808114326	0.267366505020854	0.256664997710127	0.182731789629515	0.243225302172693	0.194688739966951	0.249734377799789	0.188913723686504	0.234892513189502	0.339351134657693	0.240595023427451	0.365581662714795	0.240487330801592	0.314782353774005	0.248959726370556	0.288221287079969	0.222695723887962	0.285219042252106	0.25394516130885	0.296181300681169	0.213981566680435	0.274430894764756	0.245654812509094	0.297105543154116	0.276275121978105	0.219483461330031	0.177349434183588	0.251189058075155	0.237441955486878	0.243239031477155	0.186946058804869	0.221950998262468	0.179719930857606	0.18022003758274	0.176240401284399	0.163346949317606	0.259483875683938	0.248399993869631	0.23052736932536	0.206420668719074	0.255622686786504	0.207512217779366	0.279480224376912	0.225914509304412	0.226307341168347	0.13606858465562	0	0.135314513731376	0.173004063949882	0.280745592432446	0.297864766910025	0.279083135024852	0.245352996870192	0.257316070172547	0.273304742756941	0.27053591561392	0.276799825318708	0.251164012289894	0.270575369679565	0.237045381798847	0.196722340143144	0.216440233875738	0.187044401158476	0.167001679943846	0.199584369176436	0.179644232109022
432(1A)_W_t7C	0.238227812293461	0.230470818198485	0.20727559659846	0.232369934773634	0.234448133221028	0.2523257393094	0.141511250723057	0.284099612326741	0.280818101286658	0.280477529265581	0.218359018277019	0.203504153144638	0.195148160906561	0.264954314989769	0.2217462623312	0.268902290880263	0.269370092053396	0.244660762741136	0.224464990518528	0.24222780364017	0.182407489556221	0.165205099798273	0.135814208809122	0.30095233077109	0.26569688851473	0.262853714894337	0.209526134231502	0.221161298801594	0.219077339586971	0.242119136430134	0.156281192458194	0.234005648063829	0.175808858654146	0.23262530929216	0.173790999042243	0.217601689335907	0.325862234234576	0.220645955168831	0.355226874470651	0.224947951174005	0.31182711871191	0.248333731993292	0.27352545705413	0.209203399899283	0.288341117528578	0.27306472120004	0.319264839777431	0.198919162140246	0.274453379650943	0.216829669845213	0.283122514845507	0.259097183081744	0.213035103784453	0.192965297799812	0.22026861204698	0.216177246217359	0.223703017720444	0.193158448224835	0.203756133393749	0.18199468843342	0.123639911787477	0.115410865780715	0.154864229928235	0.2680281828374	0.264544374409856	0.250999662040283	0.20581289643206	0.281762234968365	0.172997332016181	0.233801449011521	0.173143739981576	0.205841265521652	0.132709823024349	0.135314513731376	0	0.20376098397262	0.267510734109805	0.2827860764342	0.263878135669311	0.246210918246129	0.2615262870172	0.259823457495338	0.254609173819335	0.260443540660031	0.204571256207426	0.220012970935556	0.211808505314632	0.14942396042383	0.16382878022149	0.182432300749666	0.158221047540521	0.171804599886204	0.157409385275354
432(1A)_W_t7D	0.346426685712322	0.293545107239291	0.309893762331911	0.238416131530371	0.3271307372375	0.342125073302329	0.241266544738318	0.372150424881175	0.375526068585082	0.376830196121159	0.294998427985701	0.289871682373165	0.295494120812685	0.253493445943703	0.263722525545785	0.257226757400267	0.221239444131702	0.341199391501636	0.31871987860351	0.340380283616642	0.280114302480434	0.272285838851339	0.220381325323381	0.382593051918262	0.354043145574986	0.318274635117548	0.266424702666445	0.285862931498066	0.29208938141907	0.328237109864541	0.258492075414939	0.325671263350996	0.276161213531192	0.335103332368986	0.263173022716905	0.312578895561897	0.404874422240855	0.328668775188533	0.42932255447945	0.322320492135302	0.350606327821338	0.237061011112175	0.357224651310353	0.298253250751556	0.34074546654659	0.274955965789855	0.3028034362368	0.305828083990998	0.342884420719981	0.307568061269427	0.369957896686089	0.347848780942256	0.278396435087793	0.200047120669442	0.243368413840836	0.310327114090576	0.313538643366319	0.257844696959711	0.299242037676439	0.268852113268875	0.239854649247985	0.23779987393239	0.235921890190814	0.294984816567224	0.278921365218402	0.251970751047857	0.189101313874889	0.188973748883052	0.261659881214265	0.288956730038166	0.265962019445191	0.305389556100847	0.158749213875409	0.173004063949882	0.20376098397262	0	0.347597066669431	0.368513039689459	0.351686688650135	0.315492814029586	0.324838148955534	0.345124925494936	0.343407233872432	0.349531159111841	0.281864066900727	0.292382656459811	0.304827977512305	0.229468744571896	0.238026724070278	0.255688019182423	0.20706086628599	0.208047527573379	0.207820115292978
432(3D)_SD_t2A	0.13322128380619	0.149537259607342	0.194610354742303	0.294601189412892	0.151502049985066	0.110666292203638	0.241770135529767	0.17337549316213	0.178863681905018	0.177361500233303	0.249402630023401	0.240760849345256	0.222156322189909	0.329427421701749	0.245720144088129	0.311066368245673	0.337115311513623	0.181740639292895	0.166005824396362	0.186840250171998	0.265532960109697	0.253135349099132	0.269580545883799	0.114360108830569	0.0977319869148658	0.223050049490834	0.217307234946704	0.207299023615807	0.145250068163399	0.103530042075966	0.222692963017164	0.171319932922986	0.203759416418754	0.1939214507705	0.206232937116107	0.166543879573941	0.156225328485239	0.193681290671831	0.20522839103574	0.187014036299591	0.210201416087371	0.291708886164602	0.10397883525295	0.177899728673403	0.244447271090926	0.277738535778913	0.330032803989814	0.204511664979983	0.204935996079424	0.1275161936678	0.137516205136659	0.129447023016679	0.228318903102584	0.275359425921946	0.244710586506032	0.132356544811002	0.121197706829445	0.265398557452278	0.225671230223981	0.245241091605083	0.237604872865928	0.243635215538215	0.235351453341178	0.281868389614792	0.295207473692369	0.295506364621159	0.337047271650481	0.390957395119742	0.181573269422074	0.225803561452156	0.184219457606385	0.15401321497233	0.314304469843101	0.280745592432446	0.267510734109805	0.347597066669431	0	0.077360749030377	0.0617572196589425	0.185146942877597	0.199299869573229	0.118118447150256	0.0983987377079471	0.118119507981871	0.166702344725912	0.149878533562434	0.140956331334922	0.250754451959718	0.231695680288552	0.22041048621091	0.270600635586238	0.283632881179053	0.267581962508231
432(3D)_SD_t2B	0.133162297031931	0.17171196473505	0.210923350225429	0.318930974535858	0.156380900339022	0.122288387700004	0.257513401540853	0.149736768420085	0.143994965142829	0.147288274901769	0.268122378675343	0.255272893749718	0.236764147549129	0.349454665933803	0.269498828086946	0.309924015340556	0.358612569821763	0.162179058243079	0.163445985411998	0.16662885843301	0.248473365155664	0.233618590472575	0.288656521115794	0.0746735449179008	0.0824768705107568	0.201102640380628	0.240133874449972	0.230352747641836	0.167555664930272	0.128817181781324	0.240837858840033	0.15857253707011	0.218579519781519	0.161207859777461	0.222832046268496	0.167075810838601	0.11733935333227	0.16158047622245	0.164289988612854	0.167287574165249	0.18486301355635	0.316175494014836	0.0984011044230624	0.193040116992323	0.222254613336909	0.276820411885382	0.312877543507509	0.203100368644677	0.177437622773539	0.155773150829313	0.106866583339238	0.10314802414905	0.226482757509079	0.297955125475165	0.270993255599331	0.149176638271993	0.148213477064973	0.252455624908108	0.206031251556751	0.26324083844188	0.256004177811062	0.262346315171867	0.257189123737013	0.263029798294762	0.276963312005909	0.288841733667518	0.360307078484158	0.410969574079777	0.208601289677611	0.268285194934593	0.210647686003419	0.172911237024261	0.330136776629275	0.297864766910025	0.2827860764342	0.368513039689459	0.077360749030377	0	0.0648049475871735	0.190108871850594	0.191327787966155	0.0914413309054215	0.0829909019990003	0.0955716486617462	0.190292373686669	0.166376545821327	0.157504134315817	0.269051496642299	0.251954703935245	0.238687774509969	0.286799071525398	0.29904593178253	0.285504250493017
