feature_id	CH_DT_A	CH_DT_B	CH_DT_C	CH_RS_B	CH_W_A	CH_W_B	CH_W_C	CH_W_D	PP_CT_D	PP_DT_B	PP_W_A	PP_W_B	PP_W_C	PP_W_D
a72482540dcde9a6f920de11858122b9	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a13ba62fade1699a13d6c49dcfabf1b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0
5e96b738521bfe88861082cd858716bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
b6248391f8f53ae205d850573739d744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1e5fbde262230dcc5b084329ab5d78a3	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292285464973e65d1173aa9a28b66e04	0.0	18.0	46.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4bdd322a2028c4b0e2aafea5208e6976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
d6e96c959a07cab5f98f33cfdfede3a1	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eabf9303157fa37358b17e6fe757cf5f	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3a19fc5e3293832351ba7f3dcabab4d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	6.0
1e5822d63519b47314ffbfe474872752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
c544a84ef6aa203ef2d9e6d34a1639bb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
c20ab00e84434d42d51c244adbec6bbc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	6.0	9.0	7.0	7.0
f96466b1b6cf71d2038624140cc5f54b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
f3df0db77d6c30ff8faaa17aefcd931a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
faa19824c3420f04cc8dc8af793fd63b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	2.0	0.0
bfff470696bbad3c180ace75c93c7799	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8de24291e6ea116c844b3512c682b67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
a2b57d7ea0ebece3845d2e89fd576393	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c39035859b7197368a5a6570211ab43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
656a1a8228e2e7ee22a7624c66b86c1b	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11fe2e9e9e728eb7ae00cd72cee64c51	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
06a7ca10ad668c640d38642875a0a7b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
68e27e2ecf28834d19178c014f211c74	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd7cd928a5ed165b765ac6dedfe99adb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0
fdb6f4514bc44b7868888864ce51558d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
e917df3d030ba7e38f5bbadd2d4a51c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	2.0
3ccfd095ea443d1f38e5f43ea6243723	62.0	44.0	72.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4dad45e7e848dafb45292a04654c1047	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
980f186f8cb94a6555a78bb46d599fff	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
2230237fc703fc0c31b53ee6efbbc9fd	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02d12ae9a724699e5c986bbf4c6cca5f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
c11954319155a432f306a9f8d87d5e3d	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b8ca4643a877537340369c8f50c19fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ee46c0bbcacd119400ff5fba452f0428	0.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	0.0	4.0	4.0	2.0	2.0
37e3b2fc4e2d7e9b5e873300e422079d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ea971a7ab779413f47b5b329964a2d36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ef44e580a7cf21ef60abe5c34484064e	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7225ab3d0b3b8dc78bd52ba28dc03a69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
c8fe651d3cdac86dbed67787297335ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
32862f9c24c2100ba68b87282997e355	71.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270a0e5fafd43a8ea804d59059fc34ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
92e13de3dd3ecfcffc9899375b1e8cb1	0.0	0.0	0.0	0.0	2.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
38b6d9fb32ed9e8ed6528cd707a6f1ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
9fe8b108a4de6c1eeb56bf584b49a113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
fd7da759563527cb9141e4f2e7feb4e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
990522551dc56b6f67a77ff56cc3fe19	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c99b3c748e7378fdd1a8d8d21dc7edf2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
719b9a9a83621e6f7fc3b8531184e9d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	19.0	17.0	16.0
948d21c1127f8ad8ccf6f40efcae70e1	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c29355f3d298784c27eb485f39011f36	0.0	0.0	0.0	0.0	8.0	8.0	8.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
eb8a449f0c8a1fc06b6118939d6eccbd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
adbdaab0f6d9f3b53f2273d2cc30cc96	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32ffd0cf567be739c201402f18df5d6b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
66fb9b278eadad1690576491033edcfe	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4da891896a37ea3a0525dab6edd8ee7a	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0520563112259240c980e11216b6716e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
58e7f69447637e8e1b42ed826d3dede2	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43a76d2771b86f4e855a69c0fa8241a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ab73ef40afa6f5bca7f6287193056a55	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7e57cf91c5b894c3d5e809ff99d85f9	37.0	0.0	37.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
472fe4fdd93837a68b526336ae6625c8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	20.0	29.0	11.0
97820a46f7becb33fe540e722aea17b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
3441c8b33b1086e9f16ba54c40cf8ad1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
ac033eb03db1133777cf58464c146ed3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
895f12eedfecb8375da60148ebe5fa2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
46cea690ba64bdffa2c9955f165b1cf3	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b2ecfb7f632bb4b12e889939c8413b6c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
97023dcfa51d7679f448e3639eb523e6	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
e470cf7232e90160c0f586a1911606a0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5e329eef5b74840add60808e30e03495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
0ac03bf9dd9d12115253b9c2fe921fde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
286a321307092482d01e181848bd5646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
27ce80a617af9626912a2d94d871328d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
e5021f75994a2fa4fbd2816373a99607	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
213c5b798692e65a428ed05218b3ba0d	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	17.0	6.0	6.0	9.0
c60dd538706b9b0aaadd8e0e2fe37d11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
b365460b1f371d0b0060f840a8abd851	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
931e285896f2b9a1460118bfb92974a7	0.0	0.0	0.0	0.0	8.0	6.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
83406256b6eb49de6c3906ae641af970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
dac049b4ec0fc99fa2470ede47e23946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
cef3247b7ae7b44697842aa358745f0d	0.0	0.0	0.0	0.0	17.0	16.0	24.0	19.0	0.0	0.0	62.0	70.0	70.0	59.0
f5aac8a875ffbe84db2f749599f0b8a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1b36c4d33dab6ae1c5aa194af56489e5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe8add305f47b67dad9138859e5d3122	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd7c21b0780b2914a7a48f9f756cd366	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af43c9b67c5c4c490a457d7a578ce23e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
65b010318d1d7d014f4fed6b6a96f0cf	65.0	69.0	33.0	99.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1ecdbdd048a8149c8fc7ea49cf0c1b0c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
53b4f48cba7bb6043ca2f629f2022bf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
e231731b7c3f0160e767254325910276	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04960151c8e4f5e1ecbc437c57aeac41	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92308f53d746508086b6a8415779f00f	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a36fe36b926b3c51f8786bf7ceb16618	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1aeb38e57d448889157d3e116d800dc7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
cbedddb3b385d3d738f9dd99998f38f7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
d45c6321aa6aa86f4eb8a69c2b21c289	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0
b198662927c10a8470a3c4c24e0ebe65	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
473a9d0d0847cb9e62509c899129e285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
a80e2e6f7beb50c8e95db06f6e8ee5de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
aa339f59c00ce31abc8437e57783c76f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
22a29b06a6e1cde1fa1c65df6cb30bd9	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16a87ebe577a0bef72f2f1819a63e4e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0
782106cb57821c5699b2c8311ef138e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
4f389e29c8e548b06f097fe9de7e6107	0.0	0.0	0.0	0.0	6.0	6.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
8774386b9bdaec64ac6b3b6b7fc8bdf6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
e61e82b10b400e75c2833cc836e8431d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
8e43f095a86bf4979d9188d7299796f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
9468954eb279048a3f909441851f0888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
0de0f8102897012950b4d1774483e16d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7a20ae146691b0730fb2bec99c1991bf	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b0bfe3df3c27b6d4c603369b5ee1b1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5dd6509d8f56a579c3d7ea0cdfdded82	0.0	0.0	20.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02c1d66354c6f72f69c0ec18278d5100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0
9a1bb84aefdb9fe0792d307e68d21ae3	0.0	146.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aeda031564a9a0f2a5bbe16725e68dc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
d49bc9410f6da66a70ac4e449266f788	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21deee539cdd9a284a01bbf3a699a65e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee005f5607ab21f8c9e1aec9cfb607b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
633d126b31bc048aca9f8b66850c04e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
db9867d153e243d0ec5b3ee6bae14194	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dfe4c46a1f5a04c2e6fc07928fd18648	0.0	0.0	0.0	0.0	40.0	42.0	28.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
8294414f862cb1252b60be0ca01f9c26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
6adf5d82919871a2e6f1536707d85024	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c88422f05d7d78cd5d82e1340b73bcd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0660b76f3a575972e4443a8bf4556245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9283d2a195df533d60a7ba56fb5c218e	0.0	0.0	0.0	0.0	5.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d509c521526e19caeffbb17dd77a83fd	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d6d3a9292c503dd06da90ea726f7eada	0.0	0.0	0.0	0.0	13.0	18.0	11.0	28.0	0.0	0.0	45.0	39.0	45.0	37.0
a31959fd4d70bf53a22fcb741eb0c926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
b34041cbc95a9dbe7740b0df9fa96cbc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
e3f5874372cc076613f91ebbbf053d99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0
00d5b7c69cc9af0a0a008dfa655b2a95	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e8841b9cc85a81bd8378391144a35a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
66a7f06f8892c38f43a1f5a78e371ac6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0
afba198e9dc18ad03392a4d22cc2a883	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07c97619c897724287dd26883f892739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
f024822da076fdcc23a8720b62cc68d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
c4947bd3e76e018a9f4729aee81b3a4c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
b069a60f20f330e6a3b8a8c30511c6bc	0.0	9.0	0.0	0.0	27.0	29.0	22.0	21.0	25.0	18.0	40.0	33.0	46.0	32.0
a4c3fd941ea2a1611e4659b194958dde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
30d15531d9ee35e31213ef24ac15639c	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5eaae503c29e0c47163d43f37069cfc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
4d38aaf45ffbd315893437ac5f10419e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0
418beca6e173ce91599892e3c1678b57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
e294af50495750ceee11a7298ca88608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0
b36eeca59b4af1ce3287e15c0f71fe2c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	12.0	0.0	0.0	0.0	0.0
6c5ca51bedc187503183a1dc34cb99eb	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30bdd9f1698bbeb02aa54b1d9e782332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
4e560344d02e71c9e6151235813d91b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0194ed33faf1442bfd994c00719b1405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0	2.0	3.0
9bde13d6cdaefe98b08cbfbc8cac07f3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
6a56f33911a4ff3aabbd2692da81ffd8	0.0	25.0	0.0	34.0	1.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
105573cfbb0fec135f549d3fc4c7f7b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
11f99d82f054b99ff2fffd2527792488	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4f4fc94687d9e406e22fcea4fe4d6e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
1d828670736029275edfe1c74dc8c908	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500e6e03cb141d3626f06a4341991a2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
edb94e3a40136a3fd6b9a0f8d7837141	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da7af9125737ce686f774eebe188e086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aeaafbe1ec5f67dd64068e55a8cd2ee0	0.0	0.0	0.0	0.0	8.0	14.0	19.0	15.0	0.0	0.0	62.0	62.0	52.0	49.0
6619b8b5b73686fc45b3de7cf4dd3d5f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
b0f2c4f972c13fe86d7f28de7e1873b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
b74674b5d4c89cbb318361cb65e721c6	0.0	0.0	0.0	0.0	18.0	17.0	19.0	11.0	0.0	5.0	10.0	8.0	5.0	7.0
6b86fa0247c2bc6d81e63e71d565f423	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d8d01839e3c9a238fdc815ca6a99624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ca404259e2b3b1177b6a1cfad8134bf4	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0909b2dd5ec4faace0806dedc752c326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	3.0
f3e8461344e5e24edc0ee68adf7d2dae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aa2f117d673da4068257fce2567eed42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
0b3029e7a475e0195970b1d9837f829f	0.0	0.0	0.0	0.0	4.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
5f536248a92f48562c5ac5dcaaf5dc03	42.0	34.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3dc8fbfa02ff07434452354691ef336a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
4797ec3b610ac16fd44838168826a3d7	40.0	0.0	0.0	5.0	5.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
8f3705b7a122ad705ea9a300b631e36d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	14.0	22.0	0.0	0.0	0.0	0.0
805229ae9c4233d43e95f3aa50c2b0af	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76d6a454175abbdc32e5b48b5a66d924	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
