feature_id	Taxon	Confidence
92e9992157b2818c09a4d4c0ccc0598b	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__	1.0
12f8cc9cf359b0ffab672783eae67cf6	k__Bacteria; p__Chlorobi; c__OPB56; o__; f__; g__; s__	0.9
46117b74cd1e05bcec3f51f1f6cbd56a	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Flectobacillus; s__	1.0
88e6820a88a4cc4f18d3b62c43d4f97a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas; s__	1.0
1eba88e7b691807b421548f6c9cf8ec5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__biprosthecium	1.0
c360afbf0ec404d26df9e4ad861479fb	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae	0.6
98d695c6d6ff1e03ba2ae514753ae187	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.7
e6f099bf082f2cd009356e11992143b6	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__	0.9
98b5d3698a45819da75f7745d7b6977d	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.6
e4e9e6745de9d33743504646505c5bcb	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__	0.9
578e69fbf7c3ec5e01d778fe25808a60	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__	1.0
b62fe2c05d79ec4387c9abe88163f0c3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.8
32f0d9e2c773e1bce80666f16c0ad100	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9
2192bf88df391aa2bb3a9229ff6f546f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	1.0
898265ffd825e09824b79cdba8823c0f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__	1.0
2f6177b90db1635ddda8781958fb0a3f	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	1.0
c55931c845c4d98c8d1c538047650b4f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Aquimonas; s__	0.6
3d8056df395c24ed2d4ad2b73c33ad35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.6
5a405047aaa654e53f3053860b436c7f	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.9
da38cb4fe3ed52f1b2c957f04e0c378d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Actinoplanes; s__	1.0
311ba6c2b9f47d87f9abb42790861575	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	1.0
d004b1df80fe2c5998572c09b926c2de	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__	1.0
3122b6f716cadfad9959bd8c3974f9bf	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Magnetospirillum; s__	1.0
dd061de5e516dedb3423465170028fad	k__Bacteria; p__Proteobacteria	0.8
75a264183f1496cb5de4a4f5cfc25b36	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	1.0
b0f03199af95d926557321e77a69b9a7	Unassigned	0.0
47d9232a740baefb8713126724e6634e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__; s__	0.6
d0d04d814e56a747abfb6670d266a6e1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales	0.8
6d3d96fc3278a0937a7e1ca7d628ca2d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	1.0
4ce8500aed9edda4bc0296b6ae0ff775	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.7
6cf92be7e92aaf2ea081a037f6dbc960	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__	0.9
9711c132e468dc7a6c19ac3bb2fa5c6f	k__Bacteria; p__Proteobacteria; c__TA18; o__CV90; f__; g__; s__	1.0
9e6a1f291d1bb04ea6de3a6d5efdece6	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__	0.9
bdbc83f2947706dcbd4b4eb377c1b7bf	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8
f2567e6886daf25ea09413b09b399208	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	0.8
72c45a7a87cbb0ae5ec286ab015d925e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	1.0
7ead65e739fa93035e439f47f2cdb230	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales	0.6
f8c6acd7a95c24f419033a47c9b347c5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	1.0
adb6313413bce54b8ddc5613cf03819d	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	1.0
3bffd01a7101a917e6a683c04d8424a2	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	0.6666666666666666
fa231f68a9d37b6bb4be29182e664bf1	k__Bacteria; p__GN02; c__BD1-5; o__; f__; g__; s__	0.6666666666666666
ca10047592535386e4ac4ad1ef99c744	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9
312a9978d4d99db511f4af86a54ccd63	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__	1.0
0d01a9ec3ecc74c56652f8dd1c18122c	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__	0.7
4c1b6dddd16a72eb083190cf0054a767	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__; s__	0.7
aa961eca8bb74ad2f0314d997796ed1a	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	1.0
d383053e29f43f70bbd04e43e7e56fd7	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__	1.0
985f61848379107227a43c69082b1537	k__Bacteria	1.0
a63f2c2cba8b79ec1b5bbe1bafb26e78	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__; g__; s__	0.6
a1ecc4dbb312f568ae060741e4bc6709	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__	0.9
1e1212cecf44e10728551214fe5410f4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__	0.9
d54cc54a98f39ee409a90e852c3e2daf	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__	1.0
bd7da47ce53d29d520e8023759ccaa98	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	1.0
e3b24cff2cc91de82b50a8326c692475	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__	0.9
3d3ffd4827e9fc60725e95026c988d3b	k__Bacteria; p__Actinobacteria; c__OPB41; o__; f__; g__; s__	1.0
3650e19dd8e1a572e42213e5cd404562	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__	0.9
425ba0bf59953058388355625668050a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.6
ad5f2990c25d8d70f6ea39e91f67c986	Unassigned	0.0
ffcd066a37799807079d19baaca2e5f5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	1.0
